folio,ola,urbano_rural,mujer,indi,edad,d1_1,c5,d5_1,d6_1,c13,d3_1_red,d3_2_red,d4_2_red,d4_3_red,time4
1410858105,2,2,Hombre,no_indi,65+,4,3,4,4,3,1,2,1,1,2
1410858105,3,2,Hombre,no_indi,65+,1,2,4,2,2,2,1,1,1,3
1410858105,4,2,Hombre,no_indi,65+,1,2,4,2,2,2,1,1,1,4
1410858106,1,2,Mujer,no_indi,55_64,4,3,4,2,5,2,2,1,1,1
1410858106,2,2,Mujer,no_indi,55_64,4,2,4,2,3,2,2,1,1,2
1410858106,3,2,Mujer,no_indi,65+,4,4,4,3,3,1,1,1,1,3
1410858106,4,2,Mujer,no_indi,65+,4,3,4,2,5,2,2,2,1,4
1420137602,1,1,Mujer,indi,65+,4,5,2,4,4,1,1,2,1,1
1420137602,2,1,Mujer,indi,65+,4,4,2,4,3,2,2,1,1,2
1420137602,3,1,Mujer,indi,65+,5,5,4,4,3,2,2,2,1,3
1420137602,4,1,Mujer,indi,65+,5,5,2,4,4,2,1,2,2,4
1420137603,1,1,Mujer,indi,45_54,4,4,1,4,3,1,1,2,1,1
1420137603,2,1,Mujer,indi,45_54,4,4,2,4,3,1,1,2,2,2
1420137603,3,1,Mujer,indi,45_54,4,5,2,4,4,1,1,2,2,3
1420137603,4,1,Mujer,indi,45_54,4,5,3,5,5,2,2,2,1,4
1420137605,1,1,Mujer,no_indi,25_34,3,5,3,3,3,1,1,1,1,1
1420137605,2,1,Mujer,indi,25_34,3,4,2,3,2,1,1,1,1,2
1420137605,3,1,Mujer,no_indi,25_34,4,4,3,4,2,1,1,1,1,3
1420137605,4,1,Mujer,no_indi,35_44,4,3,4,3,3,1,1,1,1,4
1420137606,1,1,Mujer,no_indi,55_64,5,5,1,5,5,1,1,1,1,1
1420137606,2,1,Mujer,indi,55_64,4,4,2,4,4,1,1,1,1,2
1420137606,3,1,Mujer,indi,55_64,2,5,2,3,5,1,1,2,1,3
1420137606,4,1,Mujer,indi,55_64,5,4,2,5,5,1,1,2,2,4
1420158201,1,2,Mujer,indi,55_64,4,3,3,4,3,1,1,1,1,1
1420158201,2,2,Mujer,indi,65+,4,2,4,3,5,2,1,1,1,2
1420158201,3,2,Mujer,indi,65+,3,3,3,4,4,2,1,1,1,3
1420158201,4,2,Mujer,indi,65+,3,3,3,4,4,2,1,1,1,4
1420158202,1,2,Hombre,indi,45_54,5,4,4,4,5,2,1,2,2,1
1420158202,2,2,Hombre,indi,45_54,2,5,4,4,5,2,1,1,2,2
1420158202,3,2,Hombre,indi,45_54,5,3,2,4,3,1,1,2,2,3
1420158202,4,2,Hombre,indi,45_54,5,3,2,4,3,1,1,2,2,4
1420158203,1,2,Hombre,indi,55_64,5,2,4,5,4,1,1,2,2,1
1420158203,2,2,Hombre,indi,55_64,3,4,3,5,4,1,1,2,2,2
1420158203,3,2,Hombre,indi,55_64,5,3,1,5,5,1,1,2,2,3
1420158203,4,2,Hombre,indi,55_64,5,5,2,5,4,2,1,2,1,4
1420158204,1,2,Hombre,no_indi,45_54,4,4,4,3,4,2,1,1,1,1
1420158204,2,2,Hombre,no_indi,45_54,4,2,4,2,5,2,1,1,1,2
1420158204,3,2,Hombre,no_indi,55_64,4,3,4,3,2,2,2,1,1,3
1420158204,4,2,Hombre,indi,55_64,4,4,4,2,2,2,2,1,1,4
1420158301,1,2,Mujer,indi,45_54,4,2,3,4,1,2,2,2,2,1
1420158301,2,2,Mujer,indi,45_54,4,2,2,2,5,1,1,1,1,2
1420158301,3,2,Mujer,indi,55_64,4,2,4,2,4,1,1,1,1,3
1420158301,4,2,Mujer,indi,55_64,4,3,1,4,3,1,1,1,1,4
1420158302,1,2,Hombre,indi,45_54,3,3,3,3,3,2,2,2,2,1
1420158302,2,2,Hombre,indi,45_54,4,4,4,4,5,2,2,2,2,2
1420158302,3,2,Hombre,indi,45_54,5,3,4,4,4,2,1,2,2,3
1420158302,4,2,Hombre,indi,45_54,3,2,3,3,3,1,1,1,1,4
1420158406,1,2,Mujer,no_indi,65+,4,3,4,2,2,2,2,1,1,1
1420158406,2,2,Mujer,no_indi,65+,5,3,4,2,2,2,2,1,1,2
1420158406,3,2,Mujer,no_indi,65+,5,1,3,1,2,2,2,1,1,3
1420158406,4,2,Mujer,no_indi,65+,5,1,4,1,1,2,2,1,1,4
1420237701,1,1,Hombre,indi,65+,3,5,4,4,2,1,1,1,1,1
1420237701,2,1,Hombre,indi,65+,3,4,4,2,3,2,2,1,1,2
1420237701,3,1,Hombre,indi,65+,2,4,3,4,1,1,1,2,2,3
1420237701,4,1,Hombre,indi,65+,2,4,3,4,1,1,1,2,2,4
1420237704,1,1,Mujer,no_indi,55_64,4,4,4,1,4,2,1,1,1,1
1420237704,2,1,Mujer,indi,55_64,4,3,4,5,4,2,1,1,1,2
1420237704,3,1,Mujer,indi,65+,5,3,2,4,4,1,1,2,1,3
1420237704,4,1,Mujer,indi,65+,4,5,1,4,3,1,1,2,1,4
1420237706,1,1,Mujer,no_indi,55_64,4,4,4,1,3,2,2,1,1,1
1420237706,2,1,Mujer,no_indi,55_64,4,4,4,2,3,2,2,1,1,2
1420237706,3,1,Mujer,no_indi,55_64,5,4,1,4,5,1,1,2,2,3
1420237706,4,1,Mujer,no_indi,55_64,5,4,4,4,3,2,2,2,1,4
1420237802,1,1,Mujer,indi,25_34,3,3,3,4,3,2,1,1,1,1
1420237802,2,1,Mujer,indi,25_34,5,2,2,4,1,2,1,1,1,2
1420237802,3,1,Mujer,indi,25_34,5,4,2,4,3,2,2,1,1,3
1420237802,4,1,Mujer,indi,25_34,5,2,4,2,1,2,2,1,1,4
1420237803,1,1,Hombre,indi,35_44,4,3,4,4,3,1,1,1,1,1
1420237803,2,1,Hombre,indi,35_44,4,3,3,4,4,1,1,2,2,2
1420237803,3,1,Hombre,indi,35_44,4,4,3,4,1,1,1,2,1,3
1420237803,4,1,Hombre,indi,45_54,5,4,4,4,5,1,1,2,1,4
1420237806,1,1,Mujer,no_indi,45_54,3,4,2,2,2,1,1,1,1,1
1420237806,2,1,Mujer,indi,45_54,5,2,4,2,3,2,2,1,1,2
1420237806,3,1,Mujer,indi,45_54,3,3,3,3,5,2,1,1,1,3
1420237806,4,1,Mujer,no_indi,45_54,2,4,4,4,3,1,1,1,1,4
1420237901,1,1,Hombre,indi,65+,5,4,3,1,3,2,1,1,1,1
1420237901,2,1,Hombre,indi,65+,4,4,4,2,3,2,2,1,1,2
1420237901,3,1,Hombre,no_indi,65+,4,3,2,4,4,1,1,2,2,3
1420237901,4,1,Hombre,indi,65+,5,2,3,4,3,1,1,2,1,4
1420237904,1,1,Mujer,no_indi,55_64,3,2,2,2,3,2,1,1,1,1
1420237904,2,1,Mujer,no_indi,55_64,5,2,4,1,2,2,2,1,1,2
1420237904,3,1,Mujer,no_indi,55_64,5,4,2,5,2,1,1,2,2,3
1420237904,4,1,Mujer,indi,65+,4,4,2,4,5,2,1,2,2,4
1420237905,1,1,Mujer,no_indi,35_44,4,3,2,3,3,2,1,1,1,1
1420237905,2,1,Mujer,indi,45_54,3,3,3,4,3,2,1,1,1,2
1420237905,3,1,Mujer,no_indi,45_54,5,3,2,4,3,2,2,2,1,3
1420237905,4,1,Mujer,no_indi,45_54,5,3,4,3,3,1,1,1,1,4
1420237906,1,1,Mujer,no_indi,65+,5,5,4,1,3,2,1,1,1,1
1420237906,2,1,Mujer,indi,65+,4,3,4,4,4,2,2,1,1,2
1420237906,3,1,Mujer,no_indi,65+,5,2,4,2,1,2,2,1,1,3
1420237906,4,1,Mujer,no_indi,65+,4,5,4,4,4,1,1,1,1,4
1420238001,1,1,Mujer,indi,45_54,4,3,4,3,1,2,1,1,1,1
1420238001,2,1,Mujer,indi,45_54,5,4,3,3,5,2,2,1,1,2
1420238001,3,1,Mujer,indi,45_54,3,4,3,4,5,2,2,2,2,3
1420238001,4,1,Mujer,indi,45_54,3,3,4,2,4,2,1,1,1,4
1420238002,1,1,Mujer,no_indi,45_54,3,3,4,2,4,2,2,1,1,1
1420238002,2,1,Hombre,indi,45_54,4,3,4,2,5,2,1,1,1,2
1420238002,3,1,Mujer,no_indi,45_54,5,3,4,2,1,2,2,1,1,3
1420238002,4,1,Mujer,indi,45_54,4,2,4,1,3,2,2,1,1,4
1420238003,1,1,Hombre,indi,55_64,4,4,1,5,4,2,1,2,2,1
1420238003,2,1,Hombre,indi,55_64,4,4,3,5,3,2,2,2,2,2
1420238003,3,1,Hombre,indi,55_64,5,4,2,4,1,2,2,2,1,3
1420238003,4,1,Hombre,indi,55_64,4,3,3,4,3,1,1,2,2,4
1420238005,1,1,Mujer,indi,35_44,4,2,4,3,3,1,2,1,1,1
1420238005,2,1,Mujer,indi,35_44,4,3,4,4,2,2,2,1,1,2
1420238005,3,1,Mujer,indi,35_44,5,4,2,4,3,1,1,1,1,3
1420238005,4,1,Mujer,indi,35_44,5,4,3,4,3,2,1,1,1,4
1420238006,1,1,Mujer,no_indi,65+,4,4,3,3,3,1,1,1,1,1
1420238006,2,1,Mujer,indi,65+,4,2,4,4,3,1,1,2,2,2
1420238006,3,1,Mujer,indi,65+,5,3,3,4,3,2,1,1,2,3
1420238006,4,1,Mujer,indi,65+,5,3,4,4,4,2,1,1,2,4
1420358501,1,2,Mujer,indi,45_54,5,4,4,4,5,1,1,1,1,1
1420358501,2,2,Mujer,indi,45_54,4,4,4,4,4,1,1,2,1,2
1420358501,3,2,Mujer,indi,45_54,5,4,1,4,4,1,1,2,1,3
1420358501,4,2,Mujer,indi,45_54,1,4,4,3,3,1,1,1,1,4
1420358502,1,2,Mujer,indi,18_24,4,2,4,3,3,2,1,1,1,1
1420358502,2,2,Mujer,indi,25_34,4,2,3,2,4,2,2,1,1,2
1420358502,3,2,Mujer,indi,25_34,5,3,2,4,3,2,1,2,1,3
1420358502,4,2,Mujer,indi,25_34,2,4,1,2,2,1,1,1,1,4
1420358504,1,2,Mujer,no_indi,65+,5,3,3,4,3,2,1,2,1,1
1420358504,2,2,Mujer,indi,65+,4,3,4,2,3,2,2,1,1,2
1420358504,3,2,Mujer,indi,65+,5,3,3,4,5,2,1,1,1,3
1420358504,4,2,Mujer,indi,65+,5,3,4,4,5,1,1,1,1,4
1420358603,1,2,Hombre,indi,45_54,5,4,2,4,5,1,1,1,1,1
1420358603,2,2,Hombre,indi,45_54,3,4,4,5,4,1,1,2,2,2
1420358603,3,2,Hombre,indi,45_54,3,5,3,4,4,2,2,1,1,3
1420358603,4,2,Hombre,indi,45_54,4,5,3,4,5,2,1,2,2,4
1420358605,1,2,Mujer,no_indi,65+,4,1,2,2,5,2,2,1,1,1
1420358605,2,2,Mujer,no_indi,65+,4,4,4,4,5,2,1,1,1,2
1420358605,3,2,Mujer,no_indi,65+,4,3,3,1,1,1,2,2,2,3
1420358605,4,2,Mujer,no_indi,65+,3,3,3,4,1,1,1,2,2,4
1420358606,1,2,Mujer,no_indi,65+,5,4,4,4,5,1,1,1,1,1
1420358606,2,2,Mujer,indi,65+,5,3,2,4,5,2,1,2,1,2
1420358606,3,2,Mujer,indi,65+,5,3,2,5,5,1,1,2,1,3
1420358606,4,2,Mujer,indi,65+,3,3,1,4,4,1,1,1,1,4
1420358702,1,2,Hombre,indi,55_64,4,4,3,4,5,2,2,2,2,1
1420358702,2,2,Hombre,no_indi,55_64,3,1,1,4,1,2,2,1,2,2
1420358702,3,2,Hombre,indi,65+,5,3,2,4,1,1,1,2,2,3
1420358702,4,2,Hombre,indi,65+,5,3,3,4,1,1,1,2,2,4
1420358704,1,2,Mujer,no_indi,35_44,4,3,3,2,3,2,2,2,1,1
1420358704,2,2,Mujer,no_indi,45_54,4,2,2,4,3,1,1,1,1,2
1420358704,3,2,Mujer,no_indi,45_54,5,5,2,4,4,1,1,2,1,3
1420358704,4,2,Mujer,no_indi,45_54,3,4,2,3,3,2,2,1,1,4
1420438202,1,1,Hombre,indi,45_54,3,5,3,5,4,1,1,1,1,1
1420438202,2,1,Hombre,indi,45_54,3,3,2,4,3,1,1,1,1,2
1420438202,3,1,Hombre,indi,45_54,5,5,2,5,4,1,1,2,2,3
1420438202,4,1,Hombre,indi,55_64,3,5,2,5,3,2,1,1,1,4
1420458803,1,2,Hombre,indi,35_44,5,3,4,4,5,2,1,1,1,1
1420458803,2,2,Hombre,indi,45_54,4,2,4,4,5,2,2,1,1,2
1420458803,3,2,Hombre,indi,45_54,5,1,3,4,3,2,2,1,1,3
1420458803,4,2,Hombre,no_indi,45_54,5,1,4,1,2,2,1,1,1,4
1420458804,1,2,Hombre,no_indi,45_54,4,4,2,2,4,2,1,1,1,1
1420458804,2,2,Hombre,no_indi,45_54,4,3,2,2,3,1,1,1,1,2
1420458804,3,2,Hombre,no_indi,45_54,5,3,2,2,3,2,1,2,2,3
1420458804,4,2,Hombre,no_indi,55_64,5,3,3,3,3,2,1,1,1,4
1420458805,1,2,Mujer,no_indi,35_44,4,3,2,2,2,2,1,1,1,1
1420458805,2,2,Mujer,no_indi,45_54,5,3,3,2,5,2,2,1,1,2
1420458805,3,2,Mujer,no_indi,35_44,4,2,3,3,3,2,1,1,1,3
1420458805,4,2,Mujer,no_indi,35_44,4,2,2,3,4,2,1,1,1,4
1510138302,1,1,Hombre,indi,65+,4,4,4,5,2,1,1,2,1,1
1510138302,2,1,Hombre,indi,65+,4,4,4,4,3,2,2,2,2,2
1510138302,3,1,Hombre,indi,65+,1,2,2,4,2,2,2,2,1,3
1510138302,4,1,Hombre,indi,65+,4,5,4,4,5,2,2,1,1,4
1510138307,1,1,Mujer,indi,55_64,5,4,1,5,1,1,1,2,2,1
1510138307,2,1,Mujer,indi,55_64,5,4,2,5,3,1,1,2,2,2
1510138307,3,1,Mujer,indi,55_64,5,3,2,4,3,1,1,2,2,3
1510138307,4,1,Mujer,indi,55_64,5,3,2,4,1,1,1,2,2,4
1510138308,1,1,Mujer,indi,55_64,4,3,1,4,4,1,1,2,1,1
1510138308,2,1,Mujer,indi,55_64,4,4,4,2,3,2,1,1,1,2
1510138308,3,1,Mujer,no_indi,55_64,4,4,3,4,5,2,2,2,2,3
1510138308,4,1,Mujer,indi,55_64,5,4,4,4,5,2,1,1,2,4
1510138309,1,1,Hombre,no_indi,55_64,2,2,1,2,2,2,1,1,1,1
1510138309,2,1,Hombre,no_indi,55_64,2,3,2,2,2,1,1,2,2,2
1510138309,3,1,Hombre,indi,65+,4,2,2,1,1,1,2,2,2,3
1510138309,4,1,Hombre,no_indi,65+,2,2,4,2,1,1,1,1,1,4
1510138310,1,1,Mujer,no_indi,55_64,4,5,5,4,4,1,1,1,1,1
1510138310,2,1,Mujer,no_indi,55_64,4,4,1,2,2,1,1,1,2,2
1510138310,3,1,Mujer,no_indi,65+,5,5,2,3,3,2,2,2,2,3
1510138310,4,1,Mujer,no_indi,65+,5,3,2,2,1,2,2,2,2,4
1510138402,1,1,Mujer,indi,45_54,5,4,2,5,3,1,1,2,2,1
1510138402,2,1,Mujer,indi,55_64,4,5,1,4,3,1,1,2,1,2
1510138402,3,1,Mujer,indi,55_64,5,4,2,2,5,2,1,2,1,3
1510138402,4,1,Mujer,no_indi,55_64,3,3,3,3,4,2,1,1,1,4
1510138408,1,1,Mujer,no_indi,65+,1,4,4,2,3,1,1,1,1,1
1510138408,2,1,Mujer,no_indi,65+,3,4,4,4,2,2,1,2,1,2
1510138408,3,1,Mujer,no_indi,65+,4,3,3,4,2,2,2,1,1,3
1510138408,4,1,Mujer,no_indi,65+,4,3,3,4,2,2,1,2,1,4
1510138501,1,1,Mujer,indi,55_64,3,2,2,3,3,2,1,1,1,1
1510138501,2,1,Mujer,indi,55_64,3,3,2,4,2,1,1,1,1,2
1510138501,3,1,Mujer,indi,55_64,4,3,2,4,2,2,1,2,2,3
1510138501,4,1,Mujer,indi,55_64,4,4,4,4,2,1,1,1,1,4
1510138503,1,1,Mujer,indi,45_54,5,3,4,4,2,1,1,1,1,1
1510138503,2,1,Mujer,indi,55_64,4,3,3,3,3,2,1,1,1,2
1510138503,3,1,Mujer,indi,55_64,4,4,2,4,3,1,1,1,1,3
1510138503,4,1,Mujer,indi,55_64,4,5,3,4,4,2,1,1,1,4
1510138508,1,1,Mujer,no_indi,45_54,4,2,3,2,1,1,1,1,1,1
1510138508,2,1,Mujer,no_indi,45_54,3,2,4,4,2,2,2,1,1,2
1510138508,3,1,Mujer,no_indi,45_54,2,2,4,4,1,2,1,1,2,3
1510138508,4,1,Mujer,no_indi,55_64,3,3,3,2,2,1,1,1,1,4
1510138508,4,1,Mujer,no_indi,55_64,2,4,4,4,1,1,1,1,2,4
1510138509,1,1,Hombre,no_indi,18_24,4,3,4,4,3,2,1,2,1,1
1510138509,2,1,Hombre,no_indi,18_24,5,3,4,4,2,2,1,1,1,2
1510138509,3,1,Hombre,no_indi,18_24,5,3,2,4,3,1,1,2,1,3
1510138509,4,1,Hombre,no_indi,18_24,5,3,3,2,1,1,1,1,2,4
1510138605,1,1,Mujer,indi,55_64,4,3,4,3,3,2,1,1,2,1
1510138605,2,1,Mujer,indi,55_64,3,3,3,4,2,1,1,1,1,2
1510138605,3,1,Mujer,no_indi,65+,3,4,3,4,2,2,2,1,1,3
1510138605,4,1,Mujer,indi,65+,4,5,3,3,5,2,2,2,2,4
1510138607,1,1,Mujer,indi,65+,1,4,2,4,5,1,1,1,1,1
1510138607,2,1,Mujer,indi,65+,5,4,2,5,5,1,1,1,1,2
1510138607,3,1,Mujer,indi,65+,4,5,2,4,4,1,1,1,1,3
1510138607,4,1,Mujer,indi,65+,1,3,4,3,2,2,2,1,1,4
1510138608,1,1,Mujer,no_indi,45_54,1,3,4,2,3,1,1,1,1,1
1510138608,2,1,Mujer,indi,45_54,3,5,5,5,3,2,1,1,1,2
1510138608,3,1,Mujer,indi,45_54,2,3,5,5,4,2,2,1,2,3
1510138608,4,1,Mujer,indi,45_54,5,3,1,5,5,1,1,1,2,4
1510138708,1,1,Mujer,no_indi,25_34,4,2,4,1,3,2,1,1,2,1
1510138708,2,1,Mujer,no_indi,35_44,3,4,4,3,4,2,1,1,1,2
1510138708,3,1,Mujer,no_indi,35_44,4,4,4,2,5,2,1,2,2,3
1510138708,4,1,Mujer,no_indi,35_44,4,4,4,2,5,2,1,2,2,4
1510138801,1,1,Mujer,indi,55_64,4,4,2,5,5,2,1,1,1,1
1510138801,2,1,Mujer,indi,55_64,4,4,3,4,3,2,1,2,1,2
1510138801,3,1,Mujer,indi,55_64,5,4,2,4,3,1,1,1,1,3
1510138801,4,1,Mujer,indi,55_64,4,5,4,4,5,1,1,1,1,4
1510138805,1,1,Mujer,no_indi,45_54,4,5,2,4,4,1,1,1,1,1
1510138805,2,1,Mujer,no_indi,55_64,4,5,2,3,5,1,1,1,1,2
1510138805,3,1,Mujer,no_indi,55_64,5,2,1,4,3,1,1,2,2,3
1510138805,4,1,Mujer,no_indi,55_64,1,2,1,1,3,1,1,1,1,4
1510138806,1,1,Mujer,no_indi,55_64,5,5,2,2,1,1,1,2,1,1
1510138806,2,1,Mujer,no_indi,55_64,5,3,2,4,3,1,1,1,1,2
1510138806,3,1,Mujer,no_indi,55_64,3,2,2,4,5,1,1,1,1,3
1510138806,4,1,Mujer,no_indi,65+,3,3,4,2,3,1,1,1,1,4
1510138907,1,1,Mujer,indi,25_34,4,3,3,4,5,1,1,1,2,1
1510138907,2,1,Mujer,indi,25_34,2,3,4,4,3,2,1,1,2,2
1510138907,3,1,Mujer,indi,25_34,2,3,4,4,5,1,1,1,2,3
1510138907,4,1,Mujer,indi,25_34,2,3,4,4,5,1,1,1,2,4
1510138909,1,1,Hombre,indi,55_64,3,3,3,3,3,1,2,2,2,1
1510138909,2,1,Hombre,indi,55_64,4,4,3,4,3,1,1,1,1,2
1510138909,3,1,Hombre,indi,65+,5,3,3,3,3,1,1,2,2,3
1510138909,4,1,Hombre,indi,65+,4,4,4,3,3,1,1,1,1,4
1510139001,1,1,Hombre,indi,55_64,3,4,2,3,5,2,1,2,2,1
1510139001,2,1,Hombre,indi,55_64,3,4,4,3,4,2,1,2,2,2
1510139001,3,1,Hombre,indi,55_64,4,4,4,4,3,2,1,2,1,3
1510139001,4,1,Hombre,indi,55_64,5,4,4,5,3,1,1,2,1,4
1510139101,1,1,Mujer,no_indi,65+,3,3,3,3,3,2,2,2,2,1
1510139101,2,1,Mujer,no_indi,65+,3,3,3,2,1,1,1,1,1,2
1510139101,3,1,Mujer,indi,65+,4,4,4,2,1,2,1,1,1,3
1510139101,4,1,Mujer,no_indi,65+,3,3,4,4,2,2,2,2,2,4
1510139102,1,1,Mujer,indi,18_24,3,4,3,3,1,1,1,1,1,1
1510139102,2,1,Mujer,indi,18_24,2,4,3,4,2,2,1,1,1,2
1510139102,3,1,Mujer,indi,18_24,4,4,3,4,3,2,1,2,1,3
1510139102,4,1,Mujer,indi,18_24,4,4,4,4,3,1,1,1,1,4
1510139104,1,1,Mujer,no_indi,65+,2,4,4,4,3,2,2,2,2,1
1510139104,2,1,Mujer,no_indi,65+,2,5,4,4,3,2,2,2,2,2
1510139104,3,1,Mujer,no_indi,65+,1,5,3,4,2,2,2,2,2,3
1510139104,4,1,Mujer,no_indi,65+,4,3,4,3,4,1,1,1,1,4
1510139201,1,1,Mujer,indi,65+,4,5,4,3,1,2,2,2,1,1
1510139201,2,1,Mujer,indi,65+,3,4,4,4,2,2,2,1,1,2
1510139201,3,1,Mujer,indi,65+,3,5,4,3,2,2,1,1,1,3
1510139201,4,1,Mujer,no_indi,65+,5,3,4,2,2,2,1,1,1,4
1510139302,1,1,Hombre,indi,65+,3,4,4,4,3,2,1,1,1,1
1510139302,2,1,Hombre,indi,65+,4,4,2,3,3,1,1,1,1,2
1510139302,3,1,Hombre,indi,65+,5,4,4,4,3,2,1,1,1,3
1510139302,4,1,Hombre,indi,65+,5,4,4,4,3,2,1,1,1,4
1510139307,1,1,Hombre,no_indi,18_24,4,2,2,2,1,1,1,2,2,1
1510139307,2,1,Hombre,no_indi,18_24,4,4,2,4,3,1,1,1,1,2
1510139307,3,1,Hombre,no_indi,18_24,5,1,2,4,2,1,1,1,1,3
1510139307,4,1,Hombre,no_indi,18_24,4,3,3,2,2,1,1,1,1,4
1510139308,1,1,Hombre,no_indi,55_64,3,4,3,2,3,2,1,1,1,1
1510139308,2,1,Hombre,no_indi,55_64,3,4,3,4,3,2,2,2,1,2
1510139308,3,1,Hombre,no_indi,65+,3,4,3,3,4,2,1,2,1,3
1510139308,4,1,Hombre,no_indi,65+,5,3,3,1,2,1,1,1,1,4
1510139310,1,1,Hombre,no_indi,35_44,4,3,2,2,2,1,1,2,1,1
1510139310,2,1,Hombre,no_indi,45_54,5,3,2,1,1,1,1,2,1,2
1510139310,3,1,Hombre,no_indi,45_54,4,4,2,2,2,1,1,2,1,3
1510139310,4,1,Hombre,no_indi,45_54,4,4,2,2,2,1,1,2,1,4
1510139401,1,1,Mujer,indi,25_34,4,4,2,3,3,2,1,2,2,1
1510139401,2,1,Mujer,indi,35_44,2,4,3,4,3,1,1,1,1,2
1510139401,3,1,Mujer,indi,35_44,3,3,2,4,2,1,1,1,1,3
1510139401,4,1,Mujer,indi,35_44,4,3,4,3,3,2,2,1,1,4
1510139402,1,1,Hombre,indi,25_34,5,2,3,2,3,2,1,1,1,1
1510139402,2,1,Hombre,indi,25_34,5,3,1,5,3,2,1,1,1,2
1510139402,3,1,Hombre,indi,25_34,4,3,2,4,3,2,1,1,1,3
1510139402,4,1,Hombre,indi,25_34,4,4,3,4,3,1,1,1,1,4
1510139403,1,1,Hombre,no_indi,25_34,4,4,2,4,3,1,2,1,1,1
1510139403,2,1,Hombre,no_indi,25_34,4,3,3,3,2,2,1,2,1,2
1510139403,3,1,Hombre,no_indi,25_34,4,3,2,4,2,1,1,1,1,3
1510139403,4,1,Hombre,no_indi,25_34,4,3,2,4,2,1,1,1,1,4
1510139404,1,1,Hombre,indi,55_64,5,4,3,5,2,1,1,2,2,1
1510139404,2,1,Hombre,indi,55_64,5,5,1,5,3,1,1,2,2,2
1510139404,3,1,Hombre,indi,55_64,5,4,1,5,2,1,2,2,1,3
1510139404,4,1,Hombre,indi,65+,5,4,2,4,2,2,1,2,1,4
1510139502,1,1,Hombre,indi,18_24,4,4,3,4,2,1,1,1,1,1
1510139502,2,1,Hombre,indi,18_24,4,4,2,4,3,1,1,1,1,2
1510139502,3,1,Hombre,indi,25_34,5,4,2,4,4,1,1,2,2,3
1510139502,4,1,Hombre,indi,25_34,5,4,2,4,4,1,1,2,2,4
1510139506,1,1,Hombre,no_indi,55_64,4,3,2,4,2,2,2,2,2,1
1510139506,2,1,Hombre,no_indi,65+,4,2,2,4,3,1,1,1,1,2
1510139506,3,1,Hombre,no_indi,65+,4,4,2,4,3,1,1,1,1,3
1510139506,4,1,Hombre,no_indi,65+,4,4,2,4,3,1,1,1,1,4
1510139609,1,1,Hombre,indi,65+,4,5,5,4,4,2,1,2,1,1
1510139609,2,1,Hombre,no_indi,65+,5,4,2,4,3,1,1,1,1,2
1510139609,3,1,Hombre,indi,65+,5,5,3,4,4,1,1,1,1,3
1510139609,4,1,Hombre,indi,65+,2,3,4,4,3,2,2,1,1,4
1510139610,1,1,Mujer,indi,25_34,3,3,3,2,5,2,2,1,2,1
1510139610,2,1,Mujer,indi,25_34,3,4,3,4,4,2,2,2,2,2
1510139610,3,1,Mujer,indi,25_34,3,4,3,5,2,2,1,2,2,3
1510139610,4,1,Mujer,indi,25_34,5,3,3,4,4,1,1,1,1,4
1510139611,1,1,Mujer,indi,18_24,4,3,3,3,5,2,1,1,1,1
1510139611,2,1,Mujer,indi,25_34,4,3,3,3,3,1,1,1,1,2
1510139611,3,1,Mujer,indi,25_34,3,3,5,3,4,2,1,2,1,3
1510139611,4,1,Mujer,no_indi,25_34,5,4,3,3,4,2,1,2,2,4
1510139702,1,1,Mujer,indi,18_24,1,3,2,4,1,1,1,1,1,1
1510139702,2,1,Mujer,indi,25_34,2,5,3,1,1,1,1,1,1,2
1510139702,3,1,Mujer,indi,25_34,4,3,2,4,3,1,1,2,1,3
1510139702,4,1,Mujer,indi,25_34,1,4,4,4,3,1,1,1,1,4
1510139703,1,1,Mujer,indi,25_34,2,4,3,4,4,1,1,2,1,1
1510139703,2,1,Mujer,indi,25_34,3,5,2,4,4,1,1,2,1,2
1510139703,3,1,Mujer,indi,25_34,3,5,4,4,4,1,1,1,1,3
1510139703,4,1,Mujer,indi,35_44,3,5,3,4,4,1,1,1,2,4
1510139705,1,1,Mujer,indi,25_34,3,4,3,4,3,2,1,2,1,1
1510139705,2,1,Mujer,indi,25_34,3,3,2,4,3,2,2,2,2,2
1510139705,3,1,Mujer,indi,25_34,5,5,2,4,5,2,1,2,2,3
1510139705,4,1,Mujer,indi,35_44,3,4,4,4,4,1,1,1,1,4
1510139707,1,1,Mujer,no_indi,55_64,4,1,3,2,2,1,1,1,1,1
1510139707,2,1,Mujer,no_indi,55_64,4,4,2,4,3,1,1,1,1,2
1510139707,3,1,Mujer,indi,55_64,4,4,2,4,3,1,1,1,1,3
1510139707,4,1,Mujer,indi,55_64,4,4,2,4,1,1,1,1,1,4
1510139802,1,1,Hombre,no_indi,18_24,4,3,2,2,2,1,1,1,1,1
1510139802,2,1,Hombre,indi,25_34,4,3,3,2,3,1,1,2,1,2
1510139802,3,1,Hombre,indi,25_34,4,3,2,2,2,2,1,1,1,3
1510139802,4,1,Hombre,no_indi,25_34,4,3,4,2,1,2,2,1,1,4
1510139803,1,1,Hombre,indi,55_64,4,4,1,4,3,1,1,2,1,1
1510139803,2,1,Hombre,indi,55_64,4,4,2,4,2,1,1,2,2,2
1510139803,3,1,Hombre,indi,55_64,4,5,2,4,4,1,1,2,1,3
